MountainCar_mu0_higher,IWLastEpisode,ReturnStepMax,DenMISELogFirst,ReturnAbsMax,Iteration,MountainCar_std1_higher,ReturnMax,ReturnLastEpisode,ReturnMin,IWMean,NumTrajectories,Regret,NumTrainableParams,MinEpLen,DenMISELogLast,IWFirstEpisode,GridSize,TimestepsSoFar,MountainCar_mu1_higher,DenMISEMeanLog,Delta,Bound,AvgEpLen,Regret/t,IWMin,ActionIn1,TimeElapsed,IWMax,ReturnMean,MountainCar_std0_higher
-1.0,1.6694313e+25,34.23079,-10.089177,3.455834,87,1.5,,-1.8164086,-3.455834,3.9799626e+24,87,596.3894,,999,-59.72795,1.1329484e-17,25,86913,-10.0,-28.836962,6.1783095e-07,inf,999.0,6.855051,,-9.710576,44.969685077667236,2.9702871e+25,-1.8550509,0.14999999
-1.0,6231323000.0,34.23079,-10.100605,3.455834,88,1.5,,-1.2009418,-3.455834,3.978969e+24,88,602.5904,,999,-24.292612,1.14597106e-17,25,87912,-10.0,-28.788685,6.0386907e-07,inf,999.0,6.847618,,-10.932611,45.56152296066284,3.0044288e+25,-1.8476181,0.14999999
-1.0,0.1952964,34.23079,-10.111905,3.455834,89,1.5,,-2.2042422,-3.455834,3.9779795e+24,89,609.7946,,999,1.0327483,1.15899295e-17,25,88911,-10.0,-28.4569,5.903753e-07,inf,999.0,6.851625,,-10.662775,46.17463755607605,3.038569e+25,-1.8516251,0.14999999
-1.0,2.1032557,34.23079,-10.123078,3.455834,90,1.5,,-1.9810156,-3.455834,3.9769964e+24,90,616.77563,,999,-1.1463435,1.17201525e-17,25,89910,-10.0,-28.156662,5.773287e-07,inf,999.0,6.8530626,,-10.335503,46.771623849868774,3.07271e+25,-1.8530627,0.14999999
-1.0,773634.7,34.23079,-10.134129,3.455834,91,1.5,,-2.4740765,-3.455834,3.9760213e+24,91,624.24976,,999,-14.820069,1.1850393e-17,25,90909,-10.0,-28.01325,5.647098e-07,inf,999.0,6.859887,,-9.202205,47.37151265144348,3.1068435e+25,-1.8598871,0.14999999
-1.0,1.5164818e+22,34.23079,-10.145058,3.455834,92,1.5,,-1.1754292,-3.455834,3.975217e+24,92,630.4252,,999,-53.241913,1.1980617e-17,25,91908,-10.0,-28.290548,5.5250035e-07,inf,999.0,6.8524475,,-12.052936,47.99298334121704,3.1409848e+25,-1.8524474,0.14999999
-1.0,345198.5,34.23079,-10.155869,3.455834,93,1.5,,-2.6009235,-3.455834,3.9742498e+24,93,638.02606,,999,-14.385202,1.2110841e-17,25,92907,-10.0,-28.144037,5.4068244e-07,inf,999.0,6.8604956,,-10.871844,48.595784187316895,3.1751255e+25,-1.8604954,0.14999999
-1.0,0.10204221,34.23079,-10.166563,3.455834,94,1.5,,-1.5350991,-3.455834,3.9732825e+24,94,644.56116,,999,1.6799511,1.2241079e-17,25,93906,-10.0,-27.829702,5.292397e-07,inf,999.0,6.8570337,,-11.14013,49.16417217254639,3.2092705e+25,-1.8570337,0.14999999
-1.0,1.0077121,34.23079,-10.177146,3.455834,95,1.5,,-1.3804002,-3.455834,3.9723285e+24,95,650.9416,,999,-1.1228174,1.2371301e-17,25,94905,-10.0,-27.551456,5.181564e-07,inf,999.0,6.8520164,,-10.84438,49.76222801208496,3.243411e+25,-1.8520166,0.14999999
-1.0,0.30169123,34.23079,-10.187616,3.455834,96,1.5,,-2.0784924,-3.455834,3.9713796e+24,96,658.0201,,999,0.7402745,1.25014776e-17,25,95904,-10.0,-27.259573,5.0741784e-07,inf,999.0,6.854376,,-9.53597,50.36879563331604,3.2775525e+25,-1.8543757,0.14999999
-1.0,655457400000.0,34.23079,-10.19798,3.455834,97,1.5,,-0.9929462,-3.455834,3.9704406e+24,97,664.013,,999,-29.934124,1.2631724e-17,25,96903,-10.0,-27.289906,4.9700947e-07,inf,999.0,6.8454947,,-10.939515,50.939504623413086,3.3116868e+25,-1.8454949,0.14999999
-1.0,0.10275855,34.23079,-10.208236,3.455834,98,1.5,,-1.7611288,-3.455834,3.969507e+24,98,670.7742,,999,1.9051843,1.2761963e-17,25,97902,-10.0,-26.994703,4.8691817e-07,inf,999.0,6.844634,,-9.873559,51.53571009635925,3.345832e+25,-1.844634,0.14999999
-1.0,22170186.0,34.23079,-10.218389,3.455834,99,1.5,,-1.3454795,-3.455834,3.9685714e+24,99,677.1196,,999,-18.274366,1.2892168e-17,25,98901,-10.0,-26.90927,4.7713115e-07,inf,999.0,6.839592,,-11.540477,52.12356472015381,3.379968e+25,-1.8395922,0.14999999
-1.0,983.85596,34.23079,-10.228438,3.455834,100,1.5,,-1.536829,-3.455834,3.9676497e+24,100,683.65643,,999,-7.578423,1.302241e-17,25,99900,-10.0,-26.718555,4.6763623e-07,inf,999.0,6.8365645,,-8.724501,52.68782067298889,3.414114e+25,-1.8365645,0.14999999
-1.0,1.8336444e+25,34.23079,-10.238389,3.455834,101,1.5,,-2.12364,-3.455834,4.1482724e+24,101,690.7801,,999,-59.877163,1.31526135e-17,25,100899,-10.0,-27.049404,4.584219e-07,inf,999.0,6.839407,,-8.847844,53.29549264907837,3.4482496e+25,-1.8394068,0.14999999
-1.0,9.04871e+24,34.23079,-10.248241,3.455834,102,1.5,,-1.1807969,-3.455834,4.2360743e+24,102,696.9609,,999,-59.887016,1.3282851e-17,25,101898,-10.0,-27.373932,4.4947728e-07,inf,999.0,6.8329496,,-12.17959,53.86056423187256,3.4823943e+25,-1.8329499,0.14999999
-1.0,123365330000.0,34.23079,-10.2579975,3.455834,103,1.5,,-2.0291388,-3.455834,4.2351566e+24,103,703.99,,999,-26.232601,1.3413049e-17,25,102897,-10.0,-27.365486,4.40792e-07,inf,999.0,6.8348546,,-13.73315,54.405476570129395,3.5165284e+25,-1.8348546,0.14999999
-1.0,1.2800364e+25,34.23079,-10.267659,3.455834,104,1.5,,-2.1848395,-3.455834,4.357336e+24,104,711.17487,,999,-59.906433,1.35432826e-17,25,103896,-10.0,-27.680965,4.32356e-07,inf,999.0,6.8382196,,-9.927396,54.98771047592163,3.5506722e+25,-1.8382199,0.14999999
-1.0,9655814.0,34.23079,-10.277229,3.455834,105,1.5,,-1.4028342,-3.455834,4.3564422e+24,105,717.5777,,999,-17.17438,1.3673528e-17,25,104895,-10.0,-27.583529,4.2415985e-07,inf,999.0,6.834073,,-9.298952,55.54631781578064,3.584819e+25,-1.8340733,0.14999999
-1.0,3.4256595e+25,34.23079,-10.286708,3.455834,106,1.5,,-1.861321,-3.455834,4.6787117e+24,106,724.439,,999,-59.78072,1.38037634e-17,25,105894,-10.0,-27.88985,4.161946e-07,inf,999.0,6.8343306,,-11.561786,56.09840226173401,3.6189491e+25,-1.8343304,0.14999999
-1.0,3591.8008,34.23079,-10.296098,3.455834,107,1.5,,-1.4705217,-3.455834,4.6774178e+24,107,730.90955,,999,-9.004811,1.3933963e-17,25,106893,-10.0,-27.715963,4.084516e-07,inf,999.0,6.83093,,-10.584924,56.671321392059326,3.6530975e+25,-1.8309304,0.14999999
-1.0,0.26185095,34.23079,-10.3054,3.455834,108,1.5,,-1.258589,-3.455834,4.676111e+24,108,737.1681,,999,0.032730073,1.406421e-17,25,107892,-10.0,-27.461588,4.0092266e-07,inf,999.0,6.8256307,,-9.841056,57.26164793968201,3.6872307e+25,-1.8256308,0.14999999
-1.0,420439500000.0,34.23079,-10.314616,3.455834,109,1.5,,-1.8566889,-3.455834,4.6748197e+24,109,744.0248,,999,-27.406384,1.419443e-17,25,108891,-10.0,-27.463593,3.936001e-07,inf,999.0,6.825916,,-11.308321,57.86513686180115,3.7213705e+25,-1.8259157,0.14999999
-1.0,1.00922,34.23079,-10.323749,3.455834,110,1.5,,-1.8598439,-3.455834,4.673544e+24,110,750.88464,,999,-0.38379228,1.4324652e-17,25,109890,-10.0,-27.219875,3.8647622e-07,inf,999.0,6.8262243,,-8.370282,58.46636748313904,3.755511e+25,-1.8262242,0.14999999
-1.0,1.3268803e+25,34.23079,-10.332799,3.455834,111,1.5,,-1.5076463,-3.455834,4.7918026e+24,111,757.39233,,999,-59.971573,1.4454855e-17,25,110889,-10.0,-27.517353,3.7954405e-07,inf,999.0,6.8233542,,-10.952726,59.0433554649353,3.7896613e+25,-1.8233541,0.14999999
-1.0,3.2220159,34.23079,-10.341767,3.455834,112,1.5,,-3.0422258,-3.455834,4.7905286e+24,112,765.4346,,999,-4.2658315,1.4585075e-17,25,111888,-10.0,-27.312206,3.727967e-07,inf,999.0,6.834237,,-8.793991,59.626495599746704,3.8238011e+25,-1.834237,0.14999999
-1.0,7.8420966e+24,34.23079,-10.3506565,3.455834,113,1.5,,-1.13021,-3.455834,4.858658e+24,113,771.56476,,999,-59.98943,1.4715288e-17,25,112887,-10.0,-27.603796,3.6622777e-07,inf,999.0,6.8280067,,-11.312962,60.22853136062622,3.8579396e+25,-1.8280066,0.14999999
-1.0,11.6840515,34.23079,-10.3594675,3.455834,114,1.5,,-1.4243034,-3.455834,4.8574e+24,114,777.989,,999,-3.3644974,1.4845533e-17,25,113886,-10.0,-27.39362,3.598309e-07,inf,999.0,6.8244653,,-9.725005,60.81065511703491,3.892086e+25,-1.8244653,0.14999999
-1.0,1144844900000000.0,34.23079,-10.3682,3.455834,115,1.5,,-1.9385384,-3.455834,4.856139e+24,115,784.9276,,999,-35.403755,1.4975786e-17,25,114885,-10.0,-27.465675,3.5360017e-07,inf,999.0,6.825457,,-12.746474,61.35404014587402,3.9262198e+25,-1.8254572,0.14999999
-1.0,4.0870477e+25,34.23079,-10.376859,3.455834,116,1.5,,-1.8140453,-3.455834,5.207224e+24,116,791.74164,,999,-60.01479,1.5105972e-17,25,115884,-10.0,-27.748634,3.4752992e-07,inf,999.0,6.825359,,-10.196776,61.91403794288635,4.0870477e+25,-1.825359,0.14999999
-1.0,114.52556,34.23079,-10.385443,3.455834,117,1.5,,-1.2076942,-3.455834,5.2059755e+24,117,797.94934,,999,-6.4141607,1.5236243e-17,25,116883,-10.0,-27.568684,3.416146e-07,inf,999.0,6.82008,,-10.372738,62.51607894897461,4.122247e+25,-1.8200797,0.14999999
-1.0,262.2739,34.23079,-10.393953,3.455834,118,1.5,,-1.7868369,-3.455834,5.204734e+24,118,804.7362,,999,-6.0142584,1.5366409e-17,25,117882,-10.0,-27.388374,3.3584908e-07,inf,999.0,6.819798,,-9.551232,63.13715887069702,4.157448e+25,-1.8197981,0.14999999
-1.0,1.0752388e+20,34.23079,-10.402392,3.455834,119,1.5,,-2.0042365,-3.455834,5.203497e+24,119,811.7404,,999,-46.98638,1.549668e-17,25,118881,-10.0,-27.555376,3.3022823e-07,inf,999.0,6.821348,,-11.753246,63.71403479576111,4.192661e+25,-1.821348,0.14999999
-1.0,92.726425,34.23079,-10.41076,3.455834,120,1.5,,-2.5020013,-3.455834,5.2022695e+24,120,819.24243,,999,-5.8012133,1.5626863e-17,25,119880,-10.0,-27.37637,3.2474742e-07,inf,999.0,6.82702,,-9.863451,64.30649948120117,4.2278665e+25,-1.82702,0.14999999
-1.0,640253200.0,34.23079,-10.419059,3.455834,121,1.5,,-1.5245588,-3.455834,5.2010514e+24,121,825.76697,,999,-21.191301,1.5757117e-17,25,120879,-10.0,-27.327492,3.194018e-07,inf,999.0,6.82452,,-11.479995,64.89955854415894,4.2630582e+25,-1.8245203,0.14999999
-1.0,377.89417,34.23079,-10.42729,3.455834,122,1.5,,-1.4628744,-3.455834,5.199824e+24,122,832.22986,,999,-6.748795,1.5887367e-17,25,121878,-10.0,-27.161013,3.141872e-07,inf,999.0,6.821556,,-11.977419,65.49016785621643,4.2982643e+25,-1.8215561,0.14999999
-1.0,196350.66,34.23079,-10.435453,3.455834,123,1.5,,-2.4235868,-3.455834,5.19861e+24,123,839.65344,,999,-13.293083,1.6017595e-17,25,122877,-10.0,-27.050428,3.0909925e-07,inf,999.0,6.8264503,,-12.549674,66.08656144142151,4.3334635e+25,-1.8264506,0.14999999
-1.0,9.627925e+23,34.23079,-10.44355,3.455834,124,1.5,,-1.6435082,-3.455834,5.205169e+24,124,846.29694,,999,-56.25303,1.614778e-17,25,123876,-10.0,-27.288065,3.0413386e-07,inf,999.0,6.824975,,-12.517097,66.67495918273926,4.368651e+25,-1.8249753,0.14999999
-1.0,31843550000000.0,34.23079,-10.451582,3.455834,125,1.5,,-2.8482535,-3.455834,5.203898e+24,125,854.1452,,999,-33.582893,1.627803e-17,25,124875,-10.0,-27.340519,2.992872e-07,inf,999.0,6.8331614,,-11.244137,67.27461910247803,4.4038553e+25,-1.8331615,0.14999999
-1.0,0.19537394,34.23079,-10.459551,3.455834,126,1.5,,-2.1042323,-3.455834,5.2026425e+24,126,861.2494,,999,1.1688603,1.6408203e-17,36,125874,-10.0,-27.116318,2.0698488e-07,inf,999.0,6.835313,,-12.356055,67.88184547424316,4.4390554e+25,-1.8353128,0.14999999
-1.0,1.24629815e+17,34.23079,-10.467456,3.455834,127,1.5,,-1.7904617,-3.455834,5.201386e+24,127,868.0399,,999,-40.14005,1.653847e-17,36,126873,-10.0,-27.2209,2.0373817e-07,inf,999.0,6.83496,,-10.937015,71.59994268417358,4.474247e+25,-1.8349597,0.14999999
-1.0,0.101778984,34.23079,-10.475299,3.455834,128,1.5,,-1.7323202,-3.455834,5.2001406e+24,128,874.7722,,999,1.899635,1.6668692e-17,36,127872,-10.0,-26.995392,2.0056716e-07,inf,999.0,6.834158,,-9.878923,72.2444052696228,4.5094592e+25,-1.8341578,0.14999999
-1.0,287462820000.0,34.23079,-10.483081,3.455834,129,1.5,,-1.9672151,-3.455834,5.1988995e+24,129,881.7394,,999,-27.02977,1.6798913e-17,36,128871,-10.0,-26.997623,1.9746963e-07,inf,999.0,6.8351893,,-11.571,72.8362307548523,4.5446542e+25,-1.8351892,0.14999999
-1.0,3624959.0,34.23079,-10.490803,3.455834,130,1.5,,-1.0202374,-3.455834,5.1976716e+24,130,887.75964,,999,-17.876541,1.692912e-17,36,129870,-10.0,-26.929398,1.9444334e-07,inf,999.0,6.8289204,,-10.039158,73.45893692970276,4.579844e+25,-1.8289204,0.14999999
-1.0,144147870.0,34.23079,-10.498466,3.455834,131,1.5,,-1.9554797,-3.455834,5.196445e+24,131,894.7151,,999,-19.352758,1.7059358e-17,36,130869,-10.0,-26.873468,1.9148608e-07,inf,999.0,6.8298864,,-10.373712,74.10000324249268,4.6150424e+25,-1.8298864,0.14999999
-1.0,91.3363,34.23079,-10.50607,3.455834,132,1.5,,-1.6540271,-3.455834,5.195217e+24,132,901.36914,,999,-5.0382533,1.718955e-17,36,131868,-10.0,-26.709927,1.8859575e-07,inf,999.0,6.828554,,-9.9227295,74.72059988975525,4.6502273e+25,-1.8285542,0.14999999
-1.0,1342602000000.0,34.23079,-10.5136175,3.455834,133,1.5,,-2.1752307,-3.455834,5.193994e+24,133,908.5444,,999,-28.776676,1.7319809e-17,36,132867,-10.0,-26.727312,1.8577038e-07,inf,999.0,6.8311605,,-9.367814,75.3455708026886,4.68543e+25,-1.8311608,0.14999999
-1.0,3.5122785e+25,34.23079,-10.521109,3.455834,134,1.5,,-2.0424623,-3.455834,5.454898e+24,134,915.58685,,999,-59.860214,1.7450058e-17,36,133866,-10.0,-26.976395,1.8300804e-07,inf,999.0,6.832738,,-10.757948,75.96821022033691,4.7206297e+25,-1.8327377,0.14999999
-1.0,0.1504465,34.23079,-10.528543,3.455834,135,1.5,,-1.5422944,-3.455834,5.453183e+24,135,922.12915,,999,1.2892476,1.7580212e-17,36,134865,-10.0,-26.768854,1.8030686e-07,inf,999.0,6.8305864,,-10.190027,76.52750086784363,4.7558215e+25,-1.8305862,0.14999999
-1.0,94603.16,34.23079,-10.535924,3.455834,136,1.5,,-1.813454,-3.455834,5.4514787e+24,136,928.9426,,999,-11.950885,1.771046e-17,36,135864,-10.0,-26.661707,1.7766503e-07,inf,999.0,6.8304605,,-10.000479,77.15189504623413,4.7910197e+25,-1.8304603,0.14999999
-1.0,1983682.2,34.23079,-10.543249,3.455834,137,1.5,,-1.4869804,-3.455834,5.449771e+24,137,935.42957,,999,-15.367849,1.7840719e-17,36,136863,-10.0,-26.581049,1.7508086e-07,inf,999.0,6.8279533,,-10.159909,77.74488353729248,4.826202e+25,-1.8279531,0.14999999
-1.0,1647.1223,34.23079,-10.550522,3.455834,138,1.5,,-1.3632593,-3.455834,5.448085e+24,138,941.79285,,999,-8.539438,1.7970909e-17,36,137862,-10.0,-26.452068,1.7255263e-07,inf,999.0,6.824586,,-10.202986,78.37360119819641,4.8614014e+25,-1.8245858,0.14999999
-1.0,5537823.0,34.23079,-10.557742,3.455834,139,1.5,,-2.2088633,-3.455834,5.4464035e+24,139,949.0017,,999,-16.289335,1.810115e-17,36,138861,-10.0,-26.380684,1.7007879e-07,inf,999.0,6.8273506,,-10.619094,78.95409798622131,4.896597e+25,-1.8273504,0.14999999
-1.0,3.7892613,34.23079,-10.564911,3.455834,140,1.5,,-1.9941297,-3.455834,5.444722e+24,140,955.99585,,999,-1.7291039,1.8231362e-17,36,139860,-10.0,-26.206306,1.6765776e-07,inf,999.0,6.8285418,,-11.05765,79.56720399856567,4.931783e+25,-1.8285416,0.14999999
-1.0,0.17492723,34.23079,-10.572028,3.455834,141,1.5,,-1.600027,-3.455834,5.443055e+24,141,962.5958,,999,1.1659597,1.83616e-17,36,140859,-10.0,-26.013857,1.6528809e-07,inf,999.0,6.826921,,-9.559608,80.26033854484558,4.966976e+25,-1.826921,0.14999999
-1.0,3.2067167e+20,34.23079,-10.579096,3.455834,142,1.5,,-2.0691216,-3.455834,5.441385e+24,142,969.665,,999,-48.142757,1.8491781e-17,36,141858,-10.0,-26.171349,1.6296828e-07,inf,999.0,6.8286266,,-12.562917,80.86180520057678,5.002153e+25,-1.8286266,0.14999999
-1.0,3.3461536e+19,34.23079,-10.586113,3.455834,143,1.5,,-2.194451,-3.455834,5.4397327e+24,143,976.85944,,999,-45.991116,1.8622033e-17,36,142857,-10.0,-26.31158,1.6069696e-07,inf,999.0,6.831185,,-10.316352,81.49805498123169,5.0373483e+25,-1.8311849,0.14999999
-1.0,33560.223,34.23079,-10.593081,3.455834,144,1.5,,-2.1289499,-3.455834,5.438088e+24,144,983.9884,,999,-11.026284,1.875227e-17,36,143856,-10.0,-26.20704,1.5847283e-07,inf,999.0,6.8332524,,-10.444824,82.154940366745,5.0725396e+25,-1.8332525,0.14999999
-1.0,14.601994,34.23079,-10.600002,3.455834,145,1.5,,-1.6371775,-3.455834,5.436441e+24,145,990.62555,,999,-3.21828,1.8882484e-17,36,144855,-10.0,-26.050087,1.5629453e-07,inf,999.0,6.8319006,,-10.410763,82.8362672328949,5.1077236e+25,-1.8319004,0.14999999
-1.0,12.484579,34.23079,-10.606875,3.455834,146,1.5,,-1.5186381,-3.455834,5.434798e+24,146,997.14417,,999,-3.245601,1.901273e-17,36,145854,-10.0,-25.895454,1.5416083e-07,inf,999.0,6.829755,,-12.677689,83.4952712059021,5.1429163e+25,-1.8297547,0.14999999
-1.0,2.0908145e+17,34.23079,-10.613701,3.455834,147,1.5,,-2.8372047,-3.455834,5.433176e+24,147,1004.9814,,999,-42.562527,1.9142926e-17,36,146853,-10.0,-26.010378,1.5207053e-07,inf,999.0,6.836608,,-12.262906,84.1019995212555,5.1780947e+25,-1.836608,0.14999999
-1.0,8.9595114e+17,34.23079,-10.620481,3.455834,148,1.5,,-1.4177732,-3.455834,5.431551e+24,148,1011.3992,,999,-42.593346,1.9273131e-17,36,147852,-10.0,-26.123947,1.5002249e-07,inf,999.0,6.8337784,,-8.223916,84.75972175598145,5.2132948e+25,-1.8337781,0.14999999
-1.0,1.5204519e+25,34.23079,-10.627215,3.455834,149,1.5,,-2.1401362,-3.455834,5.531975e+24,149,1018.5393,,999,-60.265987,1.9403409e-17,36,148851,-10.0,-26.354591,1.4801552e-07,inf,999.0,6.8358345,,-10.582761,85.42296767234802,5.248474e+25,-1.8358343,0.14999999
-1.0,0.5697963,34.23079,-10.6339035,3.455834,150,1.5,,-1.4639953,-3.455834,5.5303754e+24,150,1025.0033,,999,-0.21555062,1.9533597e-17,36,149850,-10.0,-26.181856,1.4604855e-07,inf,999.0,6.8333554,,-11.175545,86.07861518859863,5.2836686e+25,-1.8333553,0.14999999
-1.0,0.100789495,34.23079,-10.640549,3.455834,151,1.5,,-2.4368105,-3.455834,5.528776e+24,151,1032.4402,,999,1.3205422,1.9663833e-17,36,150849,-10.0,-26.001226,1.4412053e-07,inf,999.0,6.837352,,-8.513627,86.74027252197266,5.3188562e+25,-1.8373518,0.14999999
-1.0,1.2084563e+25,34.23079,-10.647149,3.455834,152,1.5,,-2.425943,-3.455834,5.606679e+24,152,1039.8661,,999,-60.285923,1.9794033e-17,36,151848,-10.0,-26.228268,1.4223045e-07,inf,999.0,6.841224,,-11.410404,87.4181694984436,5.354033e+25,-1.8412241,0.14999999
-1.0,926.52136,34.23079,-10.653707,3.455834,153,1.5,,-1.2078838,-3.455834,5.605091e+24,153,1046.074,,999,-8.483656,1.9924258e-17,36,152847,-10.0,-26.113804,1.403773e-07,inf,999.0,6.837085,,-13.240468,88.08496427536011,5.389216e+25,-1.8370847,0.14999999
-1.0,2.5452386e+25,34.23079,-10.660221,3.455834,154,1.5,,-2.3236635,-3.455834,5.7687857e+24,154,1053.3976,,999,-60.298996,2.0054498e-17,36,153846,-10.0,-26.33727,1.3856015e-07,inf,999.0,6.8402443,,-12.654722,88.72028923034668,5.4244025e+25,-1.840244,0.14999999
-1.0,4.1817676e+25,34.23079,-10.666694,3.455834,155,1.5,,-1.5148811,-3.455834,6.0369904e+24,155,1059.9125,,999,-60.30476,2.0184744e-17,36,154845,-10.0,-26.55793,1.3677804e-07,inf,999.0,6.8381453,,-11.421927,89.37383460998535,5.45959e+25,-1.838145,0.14999999
-1.0,487.80286,34.23079,-10.673124,3.455834,156,1.5,,-1.305529,-3.455834,6.035423e+24,156,1066.218,,999,-7.5031495,2.0314982e-17,36,155844,-10.0,-26.437319,1.3503009e-07,inf,999.0,6.834731,,-8.766038,90.00368809700012,5.494775e+25,-1.8347309,0.14999999
-1.0,2.220344e+25,34.23079,-10.679515,3.455834,157,1.5,,-1.3583431,-3.455834,6.175281e+24,157,1072.5764,,999,-60.318287,2.0445202e-17,36,156843,-10.0,-26.654633,1.3331542e-07,inf,999.0,6.8316965,,-12.164168,90.60455918312073,5.529955e+25,-1.8316965,0.14999999
-1.0,2430146000000.0,34.23079,-10.6858635,3.455834,158,1.5,,-1.8096209,-3.455834,6.173729e+24,158,1079.386,,999,-29.18477,2.0575393e-17,36,157842,-10.0,-26.672184,1.3163326e-07,inf,999.0,6.831557,,-13.171005,91.21760749816895,5.5651263e+25,-1.8315569,0.14999999
-1.0,3.7591928e+24,34.23079,-10.692173,3.455834,159,1.5,,-3.0400836,-3.455834,6.195822e+24,159,1087.426,,999,-60.330944,2.0705624e-17,36,158841,-10.0,-26.885386,1.299827e-07,inf,999.0,6.8391576,,-12.755472,91.89251375198364,5.600308e+25,-1.8391576,0.14999999
-1.0,4.615465e+25,34.23079,-10.698442,3.455834,160,1.5,,-1.6068947,-3.455834,6.482737e+24,160,1094.033,,999,-60.33721,2.0835806e-17,36,159840,-10.0,-27.095997,1.2836298e-07,inf,999.0,6.837706,,-11.35495,92.57740879058838,5.635497e+25,-1.837706,0.14999999
-1.0,0.28457195,34.23079,-10.704673,3.455834,161,1.5,,-2.312133,-3.455834,6.4811915e+24,161,1101.3451,,999,0.47947416,2.0966085e-17,36,160839,-10.0,-26.926275,1.2677337e-07,inf,999.0,6.8406525,,-11.460336,93.2111918926239,5.670669e+25,-1.8406527,0.14999999
-1.0,11.843821,34.23079,-10.710865,3.455834,162,1.5,,-1.8805406,-3.455834,6.4796696e+24,162,1108.2256,,999,-2.866796,2.1096295e-17,36,161838,-10.0,-26.779297,1.2521309e-07,inf,999.0,6.840899,,-12.020966,93.82830333709717,5.705865e+25,-1.8408989,0.14999999
-1.0,2435399400.0,34.23079,-10.717019,3.455834,163,1.5,,-1.8563601,-3.455834,6.478139e+24,163,1115.082,,999,-22.211418,2.1226503e-17,36,162837,-10.0,-26.752787,1.2368146e-07,inf,999.0,6.840994,,-11.448784,94.41918206214905,5.7410377e+25,-1.8409936,0.14999999
-1.0,29.475199,34.23079,-10.723135,3.455834,164,1.5,,-1.7388421,-3.455834,6.476612e+24,164,1121.8208,,999,-3.8653753,2.1356781e-17,36,163836,-10.0,-26.614729,1.2217775e-07,inf,999.0,6.840371,,-10.455949,95.075355052948,5.7762078e+25,-1.8403709,0.14999999
-1.0,4.1869144,34.23079,-10.729214,3.455834,165,1.5,,-1.4637524,-3.455834,6.4751035e+24,165,1128.2847,,999,-2.2052612,2.1486958e-17,36,164835,-10.0,-26.468277,1.2070127e-07,inf,999.0,6.8380885,,-10.429694,95.72849822044373,5.811393e+25,-1.8380885,0.14999999
-1.0,39559.035,34.23079,-10.735256,3.455834,166,1.5,,-2.5082214,-3.455834,6.473595e+24,166,1135.7927,,999,-11.906078,2.1617186e-17,36,165834,-10.0,-26.382013,1.1925142e-07,inf,999.0,6.842125,,-10.830458,96.35980319976807,5.84657e+25,-1.8421252,0.14999999
-1.0,0.10260667,34.23079,-10.741262,3.455834,167,1.5,,-1.4622724,-3.455834,6.4720834e+24,167,1142.2551,,999,1.4973745,2.1747455e-17,36,166833,-10.0,-26.216513,1.1782755e-07,inf,999.0,6.8398504,,-9.107714,97.01600646972656,5.8817356e+25,-1.8398507,0.14999999
-1.0,2.7823202e+23,34.23079,-10.747232,3.455834,168,1.5,,-1.0741018,-3.455834,6.472242e+24,168,1148.3291,,999,-56.798523,2.1877592e-17,36,167832,-10.0,-26.399973,1.16429e-07,inf,999.0,6.835293,,-8.356841,97.60988259315491,5.916932e+25,-1.8352926,0.14999999
-1.0,2.4130124e+25,34.23079,-10.753167,3.455834,169,1.5,,-1.6340449,-3.455834,6.613524e+24,169,1154.9633,,999,-60.39194,2.2007837e-17,36,168831,-10.0,-26.602518,1.1505522e-07,inf,999.0,6.8341017,,-8.7960005,98.24172496795654,5.952089e+25,-1.8341019,0.14999999
-1.0,4.1194803e+25,34.23079,-10.759068,3.455834,170,1.5,,-1.780026,-3.455834,6.854356e+24,170,1161.7433,,999,-60.397842,2.2138096e-17,36,169830,-10.0,-26.802746,1.13705624e-07,inf,999.0,6.833784,,-10.686646,98.87623310089111,5.9872726e+25,-1.8337839,0.14999999
-1.0,0.5136323,34.23079,-10.764933,3.455834,171,1.5,,-1.7375245,-3.455834,6.852858e+24,171,1168.4807,,999,0.2659861,2.2268278e-17,36,170829,-10.0,-26.645897,1.1237963e-07,inf,999.0,6.833221,,-9.711261,99.57428169250488,6.022457e+25,-1.833221,0.14999999
-1.0,314908900000000.0,34.23079,-10.770763,3.455834,172,1.5,,-1.8384157,-3.455834,6.8513796e+24,172,1175.3192,,999,-34.095085,2.239854e-17,36,171828,-10.0,-26.690638,1.1107668e-07,inf,999.0,6.833251,,-10.134775,100.3257462978363,6.0576175e+25,-1.8332511,0.14999999
-1.0,3552327.8,34.23079,-10.77656,3.455834,173,1.5,,-1.9517499,-3.455834,6.849892e+24,173,1182.271,,999,-15.617259,2.2528707e-17,36,172827,-10.0,-26.62804,1.0979627e-07,inf,999.0,6.833936,,-14.072789,101.01900839805603,6.0927972e+25,-1.8339361,0.14999999
-1.0,6.2734794e+24,34.23079,-10.782324,3.455834,174,1.5,,-2.666446,-3.455834,6.884475e+24,174,1189.9374,,999,-60.421097,2.2659023e-17,36,173826,-10.0,-26.823648,1.0853786e-07,inf,999.0,6.8387203,,-9.336809,101.6798210144043,6.1279706e+25,-1.8387206,0.14999999
