GridSize,ReturnMean,NumTrainableParams,ReturnMin,MountainCar_std1_higher,IWMax,IWLastEpisode,Delta,MountainCar_mu0_higher,DenMISELogFirst,DenMISEMeanLog,Regret,AvgEpLen,IWMin,IWFirstEpisode,NumTrajectories,MountainCar_mu1_higher,ReturnAbsMax,TimestepsSoFar,Iteration,DenMISELogLast,ReturnLastEpisode,Regret/t,MinEpLen,ActionIn1,IWMean,MountainCar_std0_higher,ReturnMax,TimeElapsed,Bound,ReturnStepMax
625,-1.9149655,,-3.5274532,1.5,2.1693412e+26,20.042585,5.101958e-10,-1.0,-9.232254,-27.638758,4266.5337,999.0,,1.0452037e-16,617,-10.0,3.5274532,616383,617,-3.448423,-1.7124497,6.9149656,999,-9.283445,2.2579573e+25,0.14999999,,3011.8633382320404,inf,35.580208
625,-1.9151136,,-3.5274532,1.5,2.1728114e+26,2.1129214e+26,5.08546e-10,-1.0,-9.233874,-27.69423,4273.54,999.0,,1.04689964e-16,618,-10.0,3.5274532,617382,618,-61.681187,-2.0064518,6.9151134,999,-11.0987,2.2920262e+25,0.14999999,,3016.171826839447,inf,35.580208
625,-1.9150357,,-3.5274532,1.5,2.1762871e+26,0.124263555,5.069042e-10,-1.0,-9.235491,-27.647081,4280.407,999.0,,1.0485903e-16,619,-10.0,3.5274532,618381,619,1.7369484,-1.867011,6.9150357,999,-10.601626,2.2919086e+25,0.14999999,,3019.738750219345,inf,35.580208
625,-1.9144357,,-3.5274532,1.5,2.1797599e+26,0.65763366,5.052704e-10,-1.0,-9.237105,-27.603195,4286.95,999.0,,1.0502877e-16,620,-10.0,3.5274532,619380,620,-0.1953547,-1.5430422,6.914436,999,-9.846238,2.2917896e+25,0.14999999,,3023.1822345256805,inf,35.580208
625,-1.914649,,-3.5274532,1.5,2.18323e+26,7296402300000.0,5.0364435e-10,-1.0,-9.238716,-27.607994,4293.997,999.0,,1.05197985e-16,621,-10.0,3.5274532,620379,621,-30.344307,-2.0469904,6.914649,999,-10.772307,2.291674e+25,0.14999999,,3026.5124909877777,inf,35.580208
625,-1.9150797,,-3.5274532,1.5,2.1866973e+26,0.9976265,5.020262e-10,-1.0,-9.240326,-27.56491,4301.1797,999.0,,1.05367464e-16,622,-10.0,3.5274532,621378,622,-0.56992245,-2.1824174,6.9150796,999,-11.445986,2.291552e+25,0.14999999,,3030.7345819473267,inf,35.580208
625,-1.9143349,,-3.5274532,1.5,2.1901703e+26,269.76337,5.004158e-10,-1.0,-9.241932,-27.531557,4307.631,999.0,,1.0553682e-16,623,-10.0,3.5274532,622377,623,-6.5451136,-1.4510158,6.914335,999,-10.547781,2.2914393e+25,0.14999999,,3035.239515542984,inf,35.580208
625,-1.9141535,,-3.5274532,1.5,2.1936488e+26,5.8423257,4.9881327e-10,-1.0,-9.243536,-27.491293,4314.4316,999.0,,1.0570645e-16,624,-10.0,3.5274532,623376,624,-2.163482,-1.8011507,6.9141536,999,-8.572033,2.2913194e+25,0.14999999,,3039.1379511356354,inf,35.580208
625,-1.9136722,,-3.5274532,1.5,2.1971157e+26,1.109374e+26,4.972183e-10,-1.0,-9.245137,-27.546406,4321.045,999.0,,1.0587554e-16,625,-10.0,3.5274532,624375,625,-61.699795,-1.6133535,6.9136724,999,-8.191495,2.3089536e+25,0.14999999,,3043.2825803756714,inf,35.580208
676,-1.9135301,,-3.5274532,1.5,2.2005885e+26,7.807267e+25,4.5829396e-10,-1.0,-9.246736,-27.601357,4327.87,999.0,,1.060449e-16,626,-10.0,3.5274532,625374,626,-61.701393,-1.8247259,6.9135303,999,-7.585634,2.3213078e+25,0.14999999,,3046.8162915706635,inf,35.580208
676,-1.9148582,,-3.5274532,1.5,2.2040664e+26,5.465818e+24,4.568333e-10,-1.0,-9.248332,-27.656128,4335.616,999.0,,1.0621454e-16,627,-10.0,3.5274532,626373,627,-61.702988,-2.746276,6.9148583,999,-10.0603695,2.32206e+25,0.14999999,,3507.245105743408,inf,35.580208
676,-1.9143957,,-3.5274532,1.5,2.2075333e+26,1194272.5,4.5537954e-10,-1.0,-9.249926,-27.635796,4342.24,999.0,,1.06383626e-16,628,-10.0,3.5274532,627372,628,-14.642642,-1.6244639,6.914396,999,-9.606544,2.3219447e+25,0.14999999,,3510.1926007270813,inf,35.580208
676,-1.9131271,,-3.5274532,1.5,2.2110055e+26,203576280000.0,4.5393275e-10,-1.0,-9.251516,-27.637005,4348.357,999.0,,1.06553396e-16,629,-10.0,3.5274532,628371,629,-28.156382,-1.1163642,6.913127,999,-9.90307,2.3218276e+25,0.14999999,,3513.237087249756,inf,35.580208
676,-1.9132533,,-3.5274532,1.5,2.2144748e+26,199553880000.0,4.524929e-10,-1.0,-9.253105,-27.63588,4355.3496,999.0,,1.06722624e-16,630,-10.0,3.5274532,629370,630,-26.68315,-1.992714,6.9132533,999,-10.901983,2.321714e+25,0.14999999,,3516.016188144684,inf,35.580208
676,-1.9130583,,-3.5274532,1.5,2.2179494e+26,0.112960376,4.510598e-10,-1.0,-9.254691,-27.58958,4362.1396,999.0,,1.0689212e-16,631,-10.0,3.5274532,630369,631,1.8204006,-1.7901561,6.9130583,999,-13.654442,2.321594e+25,0.14999999,,3518.6608781814575,inf,35.580208
676,-1.915119,,-3.5274532,1.5,2.2214211e+26,4.1134167e+24,4.4963352e-10,-1.0,-9.256275,-27.643957,4370.3555,999.0,,1.0706147e-16,632,-10.0,3.5274532,631368,632,-61.71093,-3.2154486,6.915119,999,-12.242405,2.3221285e+25,0.14999999,,3521.476432800293,inf,35.580208
676,-1.9160669,,-3.5274532,1.5,2.2248895e+26,2308628200.0,4.4821402e-10,-1.0,-9.257855,-27.63707,4377.87,999.0,,1.07230685e-16,633,-10.0,3.5274532,632367,633,-23.044695,-2.5151772,6.916067,999,-13.580489,2.3220153e+25,0.14999999,,3524.3734645843506,inf,35.580208
676,-1.9157668,,-3.5274532,1.5,2.2283637e+26,9.435809e+25,4.4680118e-10,-1.0,-9.259435,-27.691206,4384.596,999.0,,1.07400165e-16,634,-10.0,3.5274532,633366,634,-61.714092,-1.7257363,6.9157667,999,-11.363985,2.3367842e+25,0.14999999,,3527.2035942077637,inf,35.580208
676,-1.9154966,,-3.5274532,1.5,2.2318345e+26,4.7861376,4.4539503e-10,-1.0,-9.26101,-27.651163,4391.3403,999.0,,1.07569505e-16,635,-10.0,3.5274532,634365,635,-2.0188465,-1.7441654,6.915497,999,-12.485891,2.3366675e+25,0.14999999,,3530.200217485428,inf,35.580208
676,-1.9160883,,-3.5274532,1.5,2.2353023e+26,2.647496e+16,4.4399553e-10,-1.0,-9.262584,-27.669348,4398.6323,999.0,,1.0773911e-16,636,-10.0,3.5274532,635364,636,-38.974648,-2.2918718,6.916088,999,-9.761283,2.3365492e+25,0.14999999,,3532.988733768463,inf,35.580208
676,-1.9146624,,-3.5274532,1.5,2.2387754e+26,26245070.0,4.426026e-10,-1.0,-9.264155,-27.657097,4404.6396,999.0,,1.07908576e-16,637,-10.0,3.5274532,636363,637,-19.625708,-1.0076895,6.9146624,999,-8.931168,2.336435e+25,0.14999999,,3535.6397330760956,inf,35.580208
676,-1.9141344,,-3.5274532,1.5,2.2422456e+26,1.4676872e+26,4.4121623e-10,-1.0,-9.265724,-27.71087,4411.218,999.0,,1.0807789e-16,638,-10.0,3.5274532,637362,638,-61.72038,-1.577787,6.9141345,999,-12.176001,2.3593236e+25,0.14999999,,3538.3748519420624,inf,35.580208
676,-1.9149538,,-3.5274532,1.5,2.2457123e+26,350849200.0,4.3983633e-10,-1.0,-9.26729,-27.70065,4418.6553,999.0,,1.0824706e-16,639,-10.0,3.5274532,638361,639,-20.936552,-2.4378326,6.9149537,999,-12.742668,2.3592115e+25,0.14999999,,3540.9453246593475,inf,35.580208
676,-1.9164711,,-3.5274532,1.5,2.2491846e+26,4.3227327e+18,4.3846293e-10,-1.0,-9.268853,-27.729374,4426.5415,999.0,,1.0841649e-16,640,-10.0,3.5274532,639360,640,-45.836754,-2.886017,6.916471,999,-11.050634,2.3590974e+25,0.14999999,,3543.809141635895,inf,35.580208
676,-1.9168322,,-3.5274532,1.5,2.2526537e+26,0.10232262,4.3709592e-10,-1.0,-9.270415,-27.68371,4433.6895,999.0,,1.0858619e-16,641,-10.0,3.5274532,640359,641,1.7844115,-2.1478646,6.916832,999,-11.342108,2.3589812e+25,0.14999999,,3546.4881114959717,inf,35.580208
676,-1.9170046,,-3.5274532,1.5,2.256128e+26,0.7852979,4.357353e-10,-1.0,-9.271974,-27.641209,4440.717,999.0,,1.08755325e-16,642,-10.0,3.5274532,641358,642,-0.15438269,-2.0274763,6.9170046,999,-12.233234,2.358869e+25,0.14999999,,3549.276240825653,inf,35.580208
676,-1.9176329,,-3.5274532,1.5,2.2595904e+26,21950999000.0,4.3438106e-10,-1.0,-9.27353,-27.63729,4448.038,999.0,,1.08924725e-16,643,-10.0,3.5274532,642357,643,-24.881319,-2.3211002,6.917633,999,-11.4065275,2.3587547e+25,0.14999999,,3551.6790447235107,inf,35.580208
676,-1.9169137,,-3.5274532,1.5,2.2630667e+26,61.52678,4.330331e-10,-1.0,-9.2750845,-27.602406,4454.492,999.0,,1.0909439e-16,644,-10.0,3.5274532,643356,644,-4.92776,-1.4544486,6.916914,999,-10.406931,2.358639e+25,0.14999999,,3554.248338699341,inf,35.580208
676,-1.9160913,,-3.5274532,1.5,2.2665312e+26,5.4322014,4.3169143e-10,-1.0,-9.276636,-27.56417,4460.879,999.0,,1.0926348e-16,645,-10.0,3.5274532,644355,645,-2.698811,-1.3865207,6.9160914,999,-11.725646,2.3585267e+25,0.14999999,,3556.8432805538177,inf,35.580208
676,-1.9177234,,-3.5274532,1.5,2.270001e+26,3.4726024,4.3035595e-10,-1.0,-9.278185,-27.528004,4468.8496,999.0,,1.0943283e-16,646,-10.0,3.5274532,645354,646,-3.962267,-2.9704413,6.9177237,999,-10.704551,2.3584125e+25,0.14999999,,3559.5234954357147,inf,35.580208
676,-1.9183835,,-3.5274532,1.5,2.2734673e+26,6.270289,4.2902665e-10,-1.0,-9.279732,-27.489923,4476.1943,999.0,,1.0960245e-16,647,-10.0,3.5274532,646353,647,-2.648168,-2.344579,6.9183836,999,-12.837637,2.358302e+25,0.14999999,,3562.1223571300507,inf,35.580208
676,-1.9183067,,-3.5274532,1.5,2.276939e+26,2.171146e+26,4.277035e-10,-1.0,-9.281276,-27.543146,4483.0625,999.0,,1.0977191e-16,648,-10.0,3.5274532,647352,648,-61.735916,-1.8688315,6.918307,999,-13.407564,2.3916889e+25,0.14999999,,3564.752810716629,inf,35.580208
676,-1.917188,,-3.5274532,1.5,2.2804072e+26,3.2618365e+25,4.2638648e-10,-1.0,-9.282818,-27.596205,4489.255,999.0,,1.0994122e-16,649,-10.0,3.5274532,648351,649,-61.737476,-1.1922092,6.917188,999,-8.341109,2.3966065e+25,0.14999999,,3567.3956294059753,inf,35.580208
676,-1.9164152,,-3.5274532,1.5,2.2838809e+26,6.6896887e+25,4.2507556e-10,-1.0,-9.284358,-27.649107,4495.67,999.0,,1.1011078e-16,650,-10.0,3.5274532,649350,650,-61.739014,-1.4148597,6.916415,999,-10.320039,2.4067822e+25,0.14999999,,3570.263694524765,inf,35.580208
676,-1.9158055,,-3.5274532,1.5,2.2873509e+26,114.7163,4.2377063e-10,-1.0,-9.285895,-27.615381,4502.1895,999.0,,1.1028019e-16,651,-10.0,3.5274532,650349,651,-5.449313,-1.5193943,6.9158053,999,-11.319259,2.4066695e+25,0.14999999,,3572.899127960205,inf,35.580208
676,-1.9148065,,-3.5274532,1.5,2.2908178e+26,64.264366,4.2247178e-10,-1.0,-9.28743,-27.58211,4508.454,999.0,,1.1044943e-16,652,-10.0,3.5274532,651348,652,-5.677568,-1.26451,6.9148064,999,-10.726842,2.4065606e+25,0.14999999,,3575.395651817322,inf,35.580208
676,-1.914863,,-3.5274532,1.5,2.2942808e+26,0.7305696,4.211788e-10,-1.0,-9.288962,-27.540348,4515.4053,999.0,,1.10618936e-16,653,-10.0,3.5274532,652347,653,-0.069023184,-1.9518006,6.914863,999,-8.754657,2.406444e+25,0.14999999,,3577.8653061389923,inf,35.580208
676,-1.9152147,,-3.5274532,1.5,2.2977493e+26,1.2295259e+26,4.198918e-10,-1.0,-9.290493,-27.593016,4522.5503,999.0,,1.1078828e-16,654,-10.0,3.5274532,653346,654,-61.745148,-2.1448076,6.9152145,999,-8.380553,2.425131e+25,0.14999999,,3580.4438202381134,inf,35.580208
676,-1.9155135,,-3.5274532,1.5,2.3012228e+26,8.331934e+25,4.1861065e-10,-1.0,-9.292021,-27.645538,4529.661,999.0,,1.1095788e-16,655,-10.0,3.5274532,654345,655,-61.746677,-2.110907,6.9155135,999,-11.551616,2.4377425e+25,0.14999999,,3582.8879520893097,inf,35.580208
676,-1.9157361,,-3.5274532,1.5,2.3046842e+26,18.9774,4.1733536e-10,-1.0,-9.293547,-27.609,4536.7227,999.0,,1.1112732e-16,656,-10.0,3.5274532,655344,656,-3.4317005,-2.0615404,6.915736,999,-7.833044,2.4376312e+25,0.14999999,,3585.1496539115906,inf,35.580208
676,-1.9147503,,-3.5274532,1.5,2.3081596e+26,2.4819287e+25,4.1606588e-10,-1.0,-9.29507,-27.661339,4542.991,999.0,,1.112966e-16,657,-10.0,3.5274532,656343,657,-61.749725,-1.2680918,6.91475,999,-9.246907,2.4412951e+25,0.14999999,,3587.3948583602905,inf,35.580208
676,-1.9128551,,-3.5274532,1.5,2.3116224e+26,1570223000000000.0,4.1480222e-10,-1.0,-9.296591,-27.680815,4548.6587,999.0,,1.1146612e-16,658,-10.0,3.5274532,657342,658,-40.235985,-0.6677884,6.912855,999,-11.488058,2.4411856e+25,0.14999999,,3589.6100182533264,inf,35.580208
676,-1.9127789,,-3.5274532,1.5,2.3150905e+26,19.310514,4.1354428e-10,-1.0,-9.298109,-27.644289,4555.5215,999.0,,1.1163549e-16,659,-10.0,3.5274532,658341,659,-3.3600423,-1.8625784,6.912779,999,-10.8022175,2.4410733e+25,0.14999999,,3591.7202446460724,inf,35.580208
676,-1.9139761,,-3.5274532,1.5,2.318555e+26,7.526802,4.1229203e-10,-1.0,-9.299625,-27.608452,4563.224,999.0,,1.1180467e-16,660,-10.0,3.5274532,659340,660,-3.7457333,-2.7029622,6.913976,999,-11.645532,2.4409652e+25,0.14999999,,3593.8428235054016,inf,35.580208
676,-1.9137268,,-3.5274532,1.5,2.3220249e+26,3247.6492,4.110455e-10,-1.0,-9.301139,-27.580023,4569.9736,999.0,,1.1197413e-16,661,-10.0,3.5274532,660339,661,-8.57525,-1.7491089,6.913727,999,-9.695322,2.440849e+25,0.14999999,,3595.9257757663727,inf,35.580208
676,-1.9134573,,-3.5274532,1.5,2.3254906e+26,89767014000000.0,4.0980463e-10,-1.0,-9.302651,-27.588413,4576.709,999.0,,1.121434e-16,662,-10.0,3.5274532,661338,662,-32.88629,-1.7353625,6.9134574,999,-10.845608,2.4407422e+25,0.14999999,,3598.023558616638,inf,35.580208
676,-1.9135704,,-3.5274532,1.5,2.328962e+26,0.20727104,4.0856932e-10,-1.0,-9.30416,-27.545345,4583.6973,999.0,,1.1231294e-16,663,-10.0,3.5274532,662337,663,1.2034321,-1.9883229,6.9135704,999,-11.368425,2.4406276e+25,0.14999999,,3600.1237828731537,inf,35.580208
676,-1.9133195,,-3.5274532,1.5,2.3324294e+26,4.467419,4.073396e-10,-1.0,-9.305668,-27.507141,4590.4443,999.0,,1.124823e-16,664,-10.0,3.5274532,663336,664,-1.9306175,-1.7469541,6.9133196,999,-11.084903,2.4405165e+25,0.14999999,,3602.1937832832336,inf,35.580208
676,-1.9129703,,-3.5274532,1.5,2.3358931e+26,0.16422102,4.0611547e-10,-1.0,-9.307173,-27.464098,4597.125,999.0,,1.1265191e-16,665,-10.0,3.5274532,664335,665,1.3613558,-1.6810906,6.9129705,999,-9.57054,2.4404095e+25,0.14999999,,3604.2944571971893,inf,35.580208
676,-1.912913,,-3.5274532,1.5,2.3393619e+26,2.8902246e+18,4.048968e-10,-1.0,-9.308675,-27.488249,4604.0,999.0,,1.1282092e-16,666,-10.0,3.5274532,665334,666,-43.30682,-1.8748091,6.912913,999,-10.905965,2.4402995e+25,0.14999999,,3606.397937774658,inf,35.580208
676,-1.9123381,,-3.5274532,1.5,2.3428269e+26,0.102039345,4.0368361e-10,-1.0,-9.310176,-27.445007,4610.5293,999.0,,1.1299062e-16,667,-10.0,3.5274532,666333,667,1.5988015,-1.5295863,6.9123383,999,-13.248204,2.4401876e+25,0.14999999,,3608.501007080078,inf,35.580208
676,-1.9118768,,-3.5274532,1.5,2.3462882e+26,1.0662439e+26,4.024759e-10,-1.0,-9.311673,-27.496748,4617.134,999.0,,1.1315971e-16,668,-10.0,3.5274532,667332,668,-61.76633,-1.6041728,6.9118767,999,-12.692588,2.4560412e+25,0.14999999,,3610.5996181964874,inf,35.580208
676,-1.9113566,,-3.5274532,1.5,2.3497546e+26,1.906835e+26,4.0127357e-10,-1.0,-9.3131695,-27.548334,4623.6973,999.0,,1.1332949e-16,669,-10.0,3.5274532,668331,669,-61.767246,-1.5637984,6.9113564,999,-10.334914,2.4844335e+25,0.14999999,,3612.7771859169006,inf,35.580208
676,-1.9109969,,-3.5274532,1.5,2.353226e+26,287.80508,4.0007664e-10,-1.0,-9.314663,-27.516802,4630.368,999.0,,1.1349864e-16,670,-10.0,3.5274532,669330,670,-6.178395,-1.6704524,6.910997,999,-12.021316,2.4843263e+25,0.14999999,,3614.903848171234,inf,35.580208
676,-1.9117619,,-3.5274532,1.5,2.3566937e+26,1168141.2,3.9888506e-10,-1.0,-9.3161545,-27.498602,4637.792,999.0,,1.1366806e-16,671,-10.0,3.5274532,670329,671,-15.059639,-2.4243171,6.9117618,999,-11.858673,2.4842168e+25,0.14999999,,3617.062545776367,inf,35.580208
676,-1.9126871,,-3.5274532,1.5,2.3601574e+26,1350.6324,3.976988e-10,-1.0,-9.317644,-27.470774,4645.3257,999.0,,1.138373e-16,672,-10.0,3.5274532,671328,672,-8.550356,-2.5334027,6.9126873,999,-12.1238165,2.4841054e+25,0.14999999,,3619.1950035095215,inf,35.580208
676,-1.9130869,,-3.5274532,1.5,2.3636261e+26,970654800.0,3.965178e-10,-1.0,-9.319131,-27.462261,4652.5073,999.0,,1.1400678e-16,673,-10.0,3.5274532,672327,673,-21.50074,-2.1817565,6.913087,999,-10.647823,2.4839975e+25,0.14999999,,3621.365669965744,inf,35.580208
676,-1.9129744,,-3.5274532,1.5,2.367091e+26,1.3225693,3.9534204e-10,-1.0,-9.320616,-27.422848,4659.3447,999.0,,1.1417652e-16,674,-10.0,3.5274532,673326,674,-0.65394837,-1.8372751,6.9129744,999,-10.999472,2.483887e+25,0.14999999,,3623.527782201767,inf,35.580208
676,-1.9127823,,-3.5274532,1.5,2.370552e+26,0.101850346,3.9417153e-10,-1.0,-9.322098,-27.379734,4666.128,999.0,,1.1434564e-16,675,-10.0,3.5274532,674325,675,1.9201806,-1.7833772,6.912782,999,-13.30744,2.4837808e+25,0.14999999,,3625.693449497223,inf,35.580208
676,-1.911735,,-3.5274532,1.5,2.374018e+26,4.009312e+25,3.930062e-10,-1.0,-9.323579,-27.430979,4672.333,999.0,,1.14515e-16,676,-10.0,3.5274532,675324,676,-61.778236,-1.2048337,6.911735,999,-10.326112,2.4896026e+25,0.14999999,,3627.819547176361,inf,35.580208
729,-1.9115719,,-3.5274532,1.5,2.3774798e+26,987.5164,3.6339692e-10,-1.0,-9.325057,-27.401674,4679.1343,999.0,,1.1468462e-16,677,-10.0,3.5274532,676323,677,-7.350928,-1.8012468,6.911572,999,-14.080314,2.489491e+25,0.14999999,,3629.9189400672913,inf,35.580208
729,-1.9119661,,-3.5274532,1.5,2.3809469e+26,5.3945843e+25,3.6232575e-10,-1.0,-9.326532,-27.452745,4686.313,999.0,,1.1485362e-16,678,-10.0,3.5274532,677322,678,-61.78119,-2.1787775,6.9119663,999,-9.68821,2.4973396e+25,0.14999999,,3926.2672424316406,inf,35.580208
729,-1.9110998,,-3.5274532,1.5,2.3844099e+26,152879860000.0,3.6125938e-10,-1.0,-9.328007,-27.452621,4692.6367,999.0,,1.150233e-16,679,-10.0,3.5274532,678321,679,-27.123062,-1.3238034,6.9111,999,-11.301149,2.497235e+25,0.14999999,,3928.54448223114,inf,35.580208
729,-1.9114869,,-3.5274532,1.5,2.3878779e+26,0.24992974,3.6019762e-10,-1.0,-9.329478,-27.4114,4699.811,999.0,,1.151928e-16,680,-10.0,3.5274532,679320,680,0.82089347,-2.174317,6.9114866,999,-11.182334,2.497123e+25,0.14999999,,3930.8123807907104,inf,35.580208
729,-1.9108245,,-3.5274532,1.5,2.3913418e+26,1.0062606,3.5914055e-10,-1.0,-9.330948,-27.372711,4706.2715,999.0,,1.153621e-16,681,-10.0,3.5274532,680319,681,-0.82081854,-1.4605447,6.910825,999,-11.338628,2.4970188e+25,0.14999999,,3933.0960767269135,inf,35.580208
729,-1.9105916,,-3.5274532,1.5,2.394811e+26,2.699644,3.5808811e-10,-1.0,-9.332416,-27.335016,4713.0234,999.0,,1.1553165e-16,682,-10.0,3.5274532,681318,682,-1.4245282,-1.7518132,6.9105916,999,-7.530676,2.496908e+25,0.14999999,,3935.374698162079,inf,35.580208
729,-1.9100044,,-3.5274532,1.5,2.3982665e+26,2.8202365e+25,3.570403e-10,-1.0,-9.33388,-27.385818,4719.533,999.0,,1.1570101e-16,683,-10.0,3.5274532,682317,683,-61.788536,-1.5096418,6.9100046,999,-11.910355,2.5009286e+25,0.14999999,,3937.640561580658,inf,35.580208
729,-1.9092225,,-3.5274532,1.5,2.4017364e+26,10977902000.0,3.5599712e-10,-1.0,-9.335343,-27.381699,4725.908,999.0,,1.1587018e-16,684,-10.0,3.5274532,683316,684,-24.324003,-1.375141,6.9092226,999,-11.136484,2.5008244e+25,0.14999999,,3939.9006185531616,inf,35.580208
729,-1.9088895,,-3.5274532,1.5,2.4052022e+26,0.27249822,3.5495845e-10,-1.0,-9.336804,-27.340893,4732.5894,999.0,,1.160396e-16,685,-10.0,3.5274532,684315,685,0.8126382,-1.6811523,6.90889,999,-11.835004,2.5007174e+25,0.14999999,,3942.150957584381,inf,35.580208
729,-1.9110588,,-3.5274532,1.5,2.4086637e+26,2.612809,3.5392433e-10,-1.0,-9.3382635,-27.309904,4740.9863,999.0,,1.1620925e-16,686,-10.0,3.5274532,685314,686,-5.83896,-3.3969853,6.911059,999,-10.435336,2.5006074e+25,0.14999999,,3944.3712871074677,inf,35.580208
729,-1.911469,,-3.5274532,1.5,2.41213e+26,1589.7646,3.528947e-10,-1.0,-9.33972,-27.282194,4748.179,999.0,,1.1637871e-16,687,-10.0,3.5274532,686313,687,-8.030446,-2.192822,6.911469,999,-10.45697,2.5005014e+25,0.14999999,,3946.6420152187347,inf,35.580208
729,-1.9111903,,-3.5274532,1.5,2.4155923e+26,18.538836,3.5186962e-10,-1.0,-9.341174,-27.24781,4754.899,999.0,,1.1654799e-16,688,-10.0,3.5274532,687312,688,-3.388209,-1.7198223,6.91119,999,-11.789486,2.5003927e+25,0.14999999,,3948.884775876999,inf,35.580208
729,-1.9112355,,-3.5274532,1.5,2.4190503e+26,60248.63,3.5084896e-10,-1.0,-9.342627,-27.225292,4761.8413,999.0,,1.167175e-16,689,-10.0,3.5274532,688311,689,-11.489941,-1.9422286,6.9112353,999,-14.923413,2.5002878e+25,0.14999999,,3951.105578184128,inf,35.580208
729,-1.911681,,-3.5274532,1.5,2.4225133e+26,1.4320696e+25,3.4983275e-10,-1.0,-9.344077,-27.275753,4769.06,999.0,,1.1688681e-16,690,-10.0,3.5274532,689310,690,-61.798733,-2.2187278,6.911681,999,-13.644467,2.5022556e+25,0.14999999,,3953.3575081825256,inf,35.580208
729,-1.9120889,,-3.5274532,1.5,2.4259811e+26,9.00354e+25,3.4882092e-10,-1.0,-9.345526,-27.326067,4776.2534,999.0,,1.1705637e-16,691,-10.0,3.5274532,690309,691,-61.800182,-2.193461,6.912089,999,-11.674504,2.5151815e+25,0.14999999,,3955.6421167850494,inf,35.580208
729,-1.9120638,,-3.5274532,1.5,2.4294449e+26,2172.5425,3.4781353e-10,-1.0,-9.3469715,-27.298676,4783.1484,999.0,,1.1722528e-16,692,-10.0,3.5274532,691308,692,-8.130747,-1.8947542,6.9120636,999,-10.542294,2.515074e+25,0.14999999,,3957.8573985099792,inf,35.580208
729,-1.9115547,,-3.5274532,1.5,2.4329042e+26,1.6720732,3.4681044e-10,-1.0,-9.348415,-27.261246,4789.7075,999.0,,1.1739489e-16,693,-10.0,3.5274532,692307,693,-1.1108812,-1.5592618,6.911555,999,-10.421603,2.514971e+25,0.14999999,,3960.109823703766,inf,35.580208
729,-1.9109678,,-3.5274532,1.5,2.4363683e+26,8.756251,3.458117e-10,-1.0,-9.349857,-27.226522,4796.212,999.0,,1.1756428e-16,694,-10.0,3.5274532,693306,694,-2.9229355,-1.5042742,6.910968,999,-10.433779,2.5148654e+25,0.14999999,,3962.4063878059387,inf,35.580208
729,-1.910614,,-3.5274532,1.5,2.4398282e+26,22.564003,3.4481729e-10,-1.0,-9.351297,-27.19291,4802.877,999.0,,1.1773349e-16,695,-10.0,3.5274532,694305,695,-3.6261432,-1.6649414,6.910614,999,-8.893401,2.5147565e+25,0.14999999,,3964.6803138256073,inf,35.580208
729,-1.9111841,,-3.5274532,1.5,2.4432928e+26,1.1386405e+26,3.4382713e-10,-1.0,-9.3527355,-27.242992,4810.184,999.0,,1.1790337e-16,696,-10.0,3.5274532,695304,696,-61.807392,-2.3074207,6.9111843,999,-11.420019,2.5310111e+25,0.14999999,,3966.9153611660004,inf,35.580208
729,-1.9118657,,-3.5274532,1.5,2.4467533e+26,0.5017617,3.4284126e-10,-1.0,-9.354171,-27.204504,4817.5703,999.0,,1.1807261e-16,697,-10.0,3.5274532,696303,697,-0.16867863,-2.3863645,6.9118657,999,-9.731202,2.5309034e+25,0.14999999,,3969.1344611644745,inf,35.580208
729,-1.9121277,,-3.5274532,1.5,2.4502183e+26,9133425000000000.0,3.418596e-10,-1.0,-9.355604,-27.21972,4824.665,999.0,,1.1824208e-16,698,-10.0,3.5274532,697302,698,-37.58108,-2.094707,6.9121275,999,-8.427148,2.530799e+25,0.14999999,,3971.399536371231,inf,35.580208
729,-1.9108154,,-3.5274532,1.5,2.4536793e+26,1.9352004e+25,3.4088216e-10,-1.0,-9.357037,-27.26955,4830.66,999.0,,1.1841135e-16,699,-10.0,3.5274532,698301,699,-61.81169,-0.99468505,6.9108152,999,-8.722005,2.5334608e+25,0.14999999,,3973.683763742447,inf,35.580208
729,-1.9115907,,-3.5274532,1.5,2.4571449e+26,6.8404193e+25,3.399089e-10,-1.0,-9.358466,-27.319252,4838.1133,999.0,,1.1858085e-16,700,-10.0,3.5274532,699300,700,-61.81312,-2.453614,6.9115906,999,-10.1565275,2.5431292e+25,0.14999999,,3975.926257133484,inf,35.580208
729,-1.9107027,,-3.5274532,1.5,2.460606e+26,1074.6647,3.389398e-10,-1.0,-9.359894,-27.292402,4844.4023,999.0,,1.1875015e-16,701,-10.0,3.5274532,700299,701,-8.255789,-1.2891694,6.9107027,999,-10.869971,2.5430232e+25,0.14999999,,3978.1817529201508,inf,35.580208
729,-1.9104909,,-3.5274532,1.5,2.4640626e+26,0.11977613,3.3797484e-10,-1.0,-9.361319,-27.25139,4851.1646,999.0,,1.189197e-16,702,-10.0,3.5274532,701298,702,1.7388649,-1.7619625,6.910491,999,-8.802244,2.54292e+25,0.14999999,,3980.4136822223663,inf,35.580208
