GridSize,ReturnMean,Iteration,ReturnAbsMax,AvgEpLen,DenMISELogFirst,MountainCar_std1_higher,DenMISELogLast,ReturnMin,NumTrainableParams,IWLastEpisode,ReturnMax,MountainCar_mu1_higher,NumTrajectories,MountainCar_std0_higher,TimestepsSoFar,Delta,ReturnStepMax,Regret,DenMISEMeanLog,IWMax,MountainCar_mu0_higher,ReturnLastEpisode,Bound,IWMin,MinEpLen,TimeElapsed,IWMean,ActionIn1,IWFirstEpisode,Regret/t
100,-1.8308036,86,2.7634869,999.0,-2.803877,1.5,-59.71639,-2.7634869,,2.5326478e+25,,-10.0,86,0.14999999,85914,1.6276583e-07,27.902008,587.4491,-25.761074,2.8919113e+25,-1.0,-1.6509758,inf,,999,57.07756853103638,3.1677838e+24,-10.511942,4.3940934e-18,6.830804
100,-1.8369819,87,2.7634869,999.0,-2.815438,1.5,-7.7188807,-2.7634869,,861.69434,,-10.0,87,0.14999999,86913,1.5904558e-07,27.902008,594.81744,-25.55667,2.9255314e+25,-1.0,-2.3683164,inf,,999,57.75722908973694,3.1675708e+24,-11.548315,4.4451772e-18,6.836982
100,-1.8379638,88,2.7634869,999.0,-2.8268666,1.5,-4.2795687,-2.7634869,,47.59847,,-10.0,88,0.14999999,87912,1.5545143e-07,27.902008,601.74084,-25.317791,2.9591474e+25,-1.0,-1.9233885,inf,,999,58.51151657104492,3.167358e+24,-13.612663,4.4962717e-18,6.837964
100,-1.8375953,89,2.7634869,999.0,-2.8381662,1.5,-59.75068,-2.7634869,,1.3531126e+25,,-10.0,89,0.14999999,88911,1.519778e-07,27.902008,608.546,-25.70752,2.99275e+25,-1.0,-1.8051677,inf,,999,59.222731828689575,3.3191823e+24,-13.013385,4.547364e-18,6.8375955
100,-1.8379842,90,2.7634869,999.0,-2.8493395,1.5,-59.761852,-2.7634869,,2.5807484e+25,,-10.0,90,0.14999999,89910,1.4861926e-07,27.902008,615.4186,-26.088802,3.0263645e+25,-1.0,-1.8725996,inf,,999,59.954896211624146,3.6057257e+24,-9.697904,4.5984575e-18,6.837984
100,-1.8428581,91,2.7634869,999.0,-2.8603895,1.5,-43.477406,-2.7634869,,2.4622672e+18,,-10.0,91,0.14999999,90909,1.4537085e-07,27.902008,622.7001,-26.282848,3.0599833e+25,-1.0,-2.2815082,inf,,999,60.6905791759491,3.6055285e+24,-12.451937,4.649558e-18,6.8428583
100,-1.8436601,92,2.7634869,999.0,-2.8713183,1.5,-44.502464,-2.7634869,,9.434588e+18,,-10.0,92,0.14999999,91908,1.422278e-07,27.902008,629.6167,-26.483786,3.0935978e+25,-1.0,-1.9166437,inf,,999,61.38526391983032,3.605329e+24,-9.884447,4.7006524e-18,6.8436604
100,-1.8309994,93,2.7634869,999.0,-2.8821294,1.5,-12.419028,-2.7634869,,1839.1062,,-10.0,93,0.14999999,92907,1.3918559e-07,27.902008,635.28296,-26.335386,3.1272e+25,-1.0,-0.6662147,inf,,999,62.11622405052185,3.6051322e+24,-10.715681,4.7517456e-18,6.8309994
100,-1.840034,94,2.7634869,999.0,-2.8928246,1.5,-5.5846725,-2.7634869,,47.082775,,-10.0,94,0.14999999,93906,1.3623993e-07,27.902008,642.9632,-26.117405,3.1608173e+25,-1.0,-2.680252,inf,,999,62.85925912857056,3.6049325e+24,-10.736164,4.802845e-18,6.840034
100,-1.838586,95,2.7634869,999.0,-2.9034069,1.5,0.9959012,-2.7634869,,0.23314524,,-10.0,95,0.14999999,94905,1.3338679e-07,27.902008,649.66565,-25.834719,3.1944303e+25,-1.0,-1.7024637,inf,,999,63.55036163330078,3.6047417e+24,-13.9721,4.853939e-18,6.838586
100,-1.8388985,96,2.7634869,999.0,-2.913878,1.5,-59.82639,-2.7634869,,9.2245405e+24,,-10.0,96,0.14999999,95904,1.306224e-07,27.902008,656.53424,-26.19146,3.2280437e+25,-1.0,-1.8685894,inf,,999,64.32757210731506,3.7006443e+24,-9.693393,4.905033e-18,6.8388987
100,-1.8414052,97,2.7634869,999.0,-2.9242408,1.5,-39.970387,-2.7634869,,9.679263e+16,,-10.0,97,0.14999999,96903,1.2794303e-07,27.902008,663.61633,-26.336222,3.26165e+25,-1.0,-2.0820427,inf,,999,65.05610060691833,3.7004647e+24,-10.06275,4.9561167e-18,6.841405
100,-1.8410857,98,2.7634869,999.0,-2.9344974,1.5,-16.817474,-2.7634869,,11711112.0,,-10.0,98,0.14999999,97902,1.2534527e-07,27.902008,670.4264,-26.241747,3.295254e+25,-1.0,-1.8101109,inf,,999,65.77240657806396,3.7002857e+24,-10.458276,5.007217e-18,6.8410854
100,-1.8346354,99,2.7634869,999.0,-2.9446497,1.5,-1.3495404,-2.7634869,,0.72146857,,-10.0,99,0.14999999,98901,1.2282585e-07,27.902008,676.6289,-25.992912,3.3288743e+25,-1.0,-1.2025031,inf,,999,66.5419373512268,3.7001053e+24,-5.8926125,5.0583037e-18,6.8346353
100,-1.8310734,100,2.7634869,999.0,-2.9547,1.5,-59.867214,-2.7634869,,1.9201313e+23,,-10.0,100,0.14999999,99900,1.203816e-07,27.902008,683.10736,-26.334204,3.3624783e+25,-1.0,-1.4784464,inf,,999,67.2284688949585,3.7018522e+24,-9.430193,5.1094045e-18,6.8310733
121,-1.8271587,101,2.7634869,999.0,-2.9646504,1.5,-43.46201,-2.7634869,,2.081584e+18,,-10.0,101,0.14999999,100899,9.769648e-08,27.902008,689.543,-26.506382,3.3960848e+25,-1.0,-1.4356904,inf,,999,67.97797656059265,3.7016744e+24,-8.631171,5.1604903e-18,6.827159
121,-1.8238446,102,2.7634869,999.0,-2.9745028,1.5,-59.887016,-2.7634869,,1.648585e+25,,-10.0,102,0.14999999,101898,9.579024e-08,27.902008,696.03217,-26.836191,3.4296998e+25,-1.0,-1.4891137,inf,,999,77.53188252449036,3.8631333e+24,-13.792468,5.2115902e-18,6.8238444
121,-1.8264551,103,2.7634869,999.0,-2.984259,1.5,-59.89677,-2.7634869,,1.2478398e+25,,-10.0,103,0.14999999,102897,9.3939285e-08,27.902008,703.1249,-27.15976,3.4633043e+25,-1.0,-2.092721,inf,,999,78.28434467315674,3.9841085e+24,-8.938751,5.2626935e-18,6.826455
121,-1.8261546,104,2.7634869,999.0,-2.9939208,1.5,-59.906433,-2.7634869,,2.886687e+25,,-10.0,104,0.14999999,103896,9.2141434e-08,27.902008,709.92004,-27.477272,3.4969177e+25,-1.0,-1.7952138,inf,,999,79.12781310081482,4.2615118e+24,-12.146954,5.313771e-18,6.8261547
121,-1.8261638,105,2.7634869,999.0,-3.0034902,1.5,-27.731598,-2.7634869,,580375300000.0,,-10.0,105,0.14999999,104895,9.0394714e-08,27.902008,716.7472,-27.482372,3.5305207e+25,-1.0,-1.8271142,inf,,999,79.9063994884491,4.2613535e+24,-10.607199,5.364874e-18,6.826164
121,-1.8312734,106,2.7634869,999.0,-3.012969,1.5,-5.1910076,-2.7634869,,70.73262,,-10.0,106,0.14999999,105894,8.8697206e-08,27.902008,724.115,-27.274704,3.564134e+25,-1.0,-2.3677897,inf,,999,80.72490811347961,4.2611815e+24,-10.372006,5.4159725e-18,6.8312736
121,-1.831207,107,2.7634869,999.0,-3.0223587,1.5,-6.439377,-2.7634869,,405.48428,,-10.0,107,0.14999999,106893,8.704706e-08,27.902008,730.93915,-27.082556,3.5977377e+25,-1.0,-1.8241516,inf,,999,81.52548336982727,4.2610287e+24,-13.168188,5.4670567e-18,6.8312073
121,-1.8410203,108,2.8910537,999.0,-3.031661,1.5,-59.94417,-2.8910537,,4.1037466e+24,,-10.0,108,0.14999999,107892,8.544253e-08,29.31497,738.8302,-27.38936,3.6313398e+25,-1.0,-2.8910537,inf,,999,82.3197238445282,4.2988612e+24,-12.277868,5.51816e-18,6.8410206
121,-1.8442304,109,2.8910537,999.0,-3.0408778,1.5,-28.951082,-2.8910537,,1537862800000.0,,-10.0,109,0.14999999,108891,8.3881986e-08,29.31497,746.0211,-27.40626,3.664948e+25,-1.0,-2.1909218,inf,,999,83.15793013572693,4.2987053e+24,-9.866516,5.569252e-18,6.8442307
121,-1.8434988,110,2.8910537,999.0,-3.0500102,1.5,-24.63117,-2.8910537,,26039677000.0,,-10.0,110,0.14999999,109890,8.236378e-08,29.31497,752.78485,-27.383554,3.698557e+25,-1.0,-1.7637436,inf,,999,83.9642767906189,4.298566e+24,-9.981803,5.6203457e-18,6.8434987
121,-1.8446529,111,2.8910537,999.0,-3.05906,1.5,-22.600225,-2.8910537,,3533449200.0,,-10.0,111,0.14999999,110889,8.088643e-08,29.31497,759.7565,-27.342934,3.7321607e+25,-1.0,-1.9715927,inf,,999,84.74667882919312,4.29841e+24,-10.149409,5.6714315e-18,6.844653
121,-1.8381078,112,2.8910537,999.0,-3.0680287,1.5,-7.311024,-2.8910537,,218.98834,,-10.0,112,0.14999999,111888,7.9448476e-08,29.31497,765.86804,-27.16651,3.7657684e+25,-1.0,-1.1116078,inf,,999,85.56855177879333,4.2982606e+24,-10.816352,5.722524e-18,6.838108
121,-1.8453953,113,2.8910537,999.0,-3.0769176,1.5,-3.1178107,-2.8910537,,4.6004615,,-10.0,113,0.14999999,112887,7.8048544e-08,29.31497,773.52966,-26.956081,3.799374e+25,-1.0,-2.661609,inf,,999,86.37571430206299,4.2981095e+24,-11.405347,5.773636e-18,6.845395
121,-1.8413366,114,2.8910537,999.0,-3.0857284,1.5,-6.43396,-2.8910537,,196.37845,,-10.0,114,0.14999999,113886,7.6685275e-08,29.31497,779.91235,-26.778406,3.8329872e+25,-1.0,-1.3826894,inf,,999,87.16132736206055,4.2979697e+24,-10.264125,5.8247155e-18,6.8413367
121,-1.8463228,115,2.8910537,999.0,-3.094462,1.5,-16.693975,-2.8910537,,5735263.5,,-10.0,115,0.14999999,114885,7.5357406e-08,29.31497,787.32715,-26.693022,3.8665881e+25,-1.0,-2.4147568,inf,,999,87.90518689155579,4.2978196e+24,-12.204079,5.8758212e-18,6.846323
121,-1.8468016,116,2.8910537,999.0,-3.10312,1.5,-29.698507,-2.8910537,,4064313900000.0,,-10.0,116,0.14999999,115884,7.4063756e-08,29.31497,794.229,-26.721197,3.900186e+25,-1.0,-1.9018651,inf,,999,88.70352292060852,4.297683e+24,-11.13301,5.9269e-18,6.8468018
121,-1.848691,117,2.8910537,999.0,-3.1117039,1.5,1.7504181,-2.8910537,,0.11259027,,-10.0,117,0.14999999,116883,7.280311e-08,29.31497,801.2969,-26.480076,3.933791e+25,-1.0,-2.0678604,inf,,999,89.5074257850647,4.2975394e+24,-14.6136465,5.97799e-18,6.848691
121,-1.8521118,118,2.8910537,999.0,-3.1202145,1.5,-60.032726,-2.8910537,,3.9791114e+24,,-10.0,118,0.14999999,117882,7.157439e-08,29.31497,808.5492,-26.76661,3.967397e+25,-1.0,-2.2523518,inf,,999,90.30440783500671,4.331123e+24,-11.885075,6.0291065e-18,6.852112
121,-1.8544945,119,2.8910537,999.0,-3.1286533,1.5,-12.402735,-2.8910537,,126744.98,,-10.0,119,0.14999999,118881,7.03765e-08,29.31497,815.6848,-26.64813,4.001001e+25,-1.0,-2.1356533,inf,,999,91.11817860603333,4.3309828e+24,-11.392388,6.080196e-18,6.8544946
121,-1.8550489,120,2.8910537,999.0,-3.1370215,1.5,-1.1541557,-2.8910537,,2.1570735,,-10.0,120,0.14999999,119880,6.920847e-08,29.31497,822.60583,-26.437866,4.0346124e+25,-1.0,-1.9210267,inf,,999,91.96200847625732,4.3308534e+24,-9.359316,6.131274e-18,6.855049
121,-1.8627292,121,2.8910537,999.0,-3.1453204,1.5,-60.057835,-2.8910537,,7.6402396e+24,,-10.0,121,0.14999999,120879,6.806924e-08,29.31497,830.39026,-26.717867,4.068211e+25,-1.0,-2.7843513,inf,,999,92.8495614528656,4.3938677e+24,-12.894902,6.18238e-18,6.862729
144,-1.8665558,122,2.8910537,999.0,-3.1535509,1.5,-60.064915,-2.8910537,,2.7936282e+25,,-10.0,122,0.14999999,121878,5.6337015e-08,29.31497,837.7198,-26.99339,4.101808e+25,-1.0,-2.3295794,inf,,999,93.73853063583374,4.622715e+24,-11.558231,6.2334606e-18,6.8665557
144,-1.8663138,123,2.8910537,999.0,-3.1617143,1.5,-5.150455,-2.8910537,,113.5444,,-10.0,123,0.14999999,122877,5.542469e-08,29.31497,844.5566,-26.818014,4.135414e+25,-1.0,-1.8367938,inf,,999,107.27127718925476,4.6225823e+24,-12.218798,6.284555e-18,6.866314
144,-1.8639044,124,2.8910537,999.0,-3.1698115,1.5,-36.989437,-2.8910537,,4439050000000000.0,,-10.0,124,0.14999999,123876,5.4534347e-08,29.31497,851.12415,-26.902222,4.169025e+25,-1.0,-1.5675489,inf,,999,108.18725681304932,4.6224566e+24,-13.937139,6.335658e-18,6.8639045
144,-1.8656707,125,2.8910537,999.0,-3.1778436,1.5,-60.090355,-2.8910537,,1.3089727e+25,,-10.0,125,0.14999999,124875,5.366529e-08,29.31497,858.20886,-27.169868,4.202621e+25,-1.0,-2.0846906,inf,,999,109.11840295791626,4.7270358e+24,-13.157445,6.386762e-18,6.8656707
144,-1.8676331,126,2.8910537,999.0,-3.1858118,1.5,-60.098324,-2.8910537,,2.949793e+25,,-10.0,126,0.14999999,125874,5.2816834e-08,29.31497,865.3218,-27.43338,4.236229e+25,-1.0,-2.112935,inf,,999,110.08692860603333,4.961022e+24,-11.161734,6.4378363e-18,6.867633
144,-1.8681287,127,2.8910537,999.0,-3.193717,1.5,1.4575294,-2.8910537,,0.16319457,,-10.0,127,0.14999999,126873,5.198836e-08,29.31497,872.2523,-27.208092,4.2698287e+25,-1.0,-1.9305604,inf,,999,111.0368549823761,4.96089e+24,-11.137099,6.4889478e-18,6.868129
144,-1.8720593,128,2.8910537,999.0,-3.2015603,1.5,1.4031309,-2.8910537,,0.101546556,,-10.0,128,0.14999999,127872,5.1179207e-08,29.31497,879.6236,-26.986734,4.303432e+25,-1.0,-2.371249,inf,,999,111.9589273929596,4.960764e+24,-11.98581,6.540041e-18,6.8720593
144,-1.8690555,129,2.8910537,999.0,-3.2093422,1.5,-25.66827,-2.8910537,,54259960000.0,,-10.0,129,0.14999999,128871,5.0388802e-08,29.31497,886.10815,-26.978647,4.3370357e+25,-1.0,-1.4845613,inf,,999,112.90109777450562,4.9606396e+24,-12.449871,6.591134e-18,6.8690557
144,-1.8718647,130,2.8910537,999.0,-3.2170644,1.5,-37.83973,-2.8910537,,9546768000000000.0,,-10.0,130,0.14999999,129870,4.9616578e-08,29.31497,893.3424,-27.064291,4.3706346e+25,-1.0,-2.234258,inf,,999,113.77083945274353,4.960527e+24,-8.169416,6.6422206e-18,6.871865
144,-1.878538,131,2.8910537,999.0,-3.2247272,1.5,-60.13724,-2.8910537,,2.65157e+24,,-10.0,131,0.14999999,130869,4.8861967e-08,29.31497,901.0885,-27.318825,4.4042247e+25,-1.0,-2.7460752,inf,,999,114.6215329170227,4.980649e+24,-13.2521,6.6933205e-18,6.878538
144,-1.887019,132,2.998031,999.0,-3.2323318,1.5,-60.144844,-2.998031,,3.0714426e+24,,-10.0,132,0.14999999,131868,4.8124434e-08,30.388971,909.08655,-27.569601,4.4378365e+25,-1.0,-2.998031,inf,,999,115.43268346786499,5.00379e+24,-11.499396,6.7444014e-18,6.887019
144,-1.8867774,133,2.998031,999.0,-3.239879,1.5,-3.6255376,-2.998031,,25.116526,,-10.0,133,0.14999999,132867,4.7403475e-08,30.388971,915.9414,-27.39169,4.4714317e+25,-1.0,-1.8548753,inf,,999,116.28474688529968,5.0036626e+24,-6.191503,6.7955096e-18,6.8867774
144,-1.8832498,134,2.998031,999.0,-3.2473698,1.5,-60.15988,-2.998031,,4.4657168e+23,,-10.0,134,0.14999999,133866,4.6698606e-08,30.388971,922.35547,-27.638319,4.5050233e+25,-1.0,-1.414071,inf,,999,117.11833882331848,5.0068833e+24,-9.915948,6.846587e-18,6.8832498
144,-1.8845768,135,2.998031,999.0,-3.2548046,1.5,-27.091265,-2.998031,,286648100000.0,,-10.0,135,0.14999999,134865,4.6009337e-08,30.388971,929.41785,-27.63638,4.538625e+25,-1.0,-2.0623963,inf,,999,117.94919729232788,5.0067645e+24,-13.062385,6.8977065e-18,6.884577
144,-1.8854036,136,2.998031,999.0,-3.2621849,1.5,-60.174698,-2.998031,,3.7271812e+25,,-10.0,136,0.14999999,135864,4.5335213e-08,30.388971,936.4149,-27.87771,4.572233e+25,-1.0,-1.9970281,inf,,999,118.7890625,5.2807114e+24,-12.533048,6.948784e-18,6.8854036
144,-1.8849359,137,2.998031,999.0,-3.2695107,1.5,-50.965054,-2.998031,,5.6587076e+21,,-10.0,137,0.14999999,136863,4.4675804e-08,30.388971,943.2362,-28.048336,4.6058264e+25,-1.0,-1.8213261,inf,,999,119.63771557807922,5.28063e+24,-11.99186,6.999891e-18,6.884936
144,-1.8823128,138,2.998031,999.0,-3.2767835,1.5,-25.25966,-2.998031,,38685946000.0,,-10.0,138,0.14999999,137862,4.4030674e-08,30.388971,949.75916,-28.030205,4.639419e+25,-1.0,-1.5229453,inf,,999,120.50299406051636,5.280524e+24,-10.521505,7.050972e-18,6.882313
144,-1.8805667,139,2.998031,999.0,-3.2840037,1.5,-1.8080177,-2.998031,,3.6827257,,-10.0,139,0.14999999,138861,4.3399417e-08,30.388971,956.3988,-27.843603,4.6730247e+25,-1.0,-1.6395979,inf,,999,121.34276103973389,5.280416e+24,-10.15605,7.102073e-18,6.8805666
144,-1.8837394,140,2.998031,999.0,-3.2911723,1.5,-20.027601,-2.998031,,183389440.0,,-10.0,140,0.14999999,139860,4.278164e-08,30.388971,963.7235,-27.789783,4.706622e+25,-1.0,-2.324734,inf,,999,122.20839166641235,5.2803004e+24,-9.876591,7.153162e-18,6.8837395
144,-1.8823999,141,2.998031,999.0,-3.2982898,1.5,-23.159424,-2.998031,,5774992400.0,,-10.0,141,0.14999999,140859,4.217696e-08,30.388971,970.4184,-27.758934,4.7402086e+25,-1.0,-1.6949008,inf,,999,123.08580207824707,5.280192e+24,-11.710926,7.204261e-18,6.8824
144,-1.8828316,142,2.998031,999.0,-3.305357,1.5,-8.643911,-2.998031,,3576.8254,,-10.0,142,0.14999999,141858,4.1585007e-08,30.388971,977.36206,-27.62628,4.773816e+25,-1.0,-1.9437063,inf,,999,123.91317868232727,5.280073e+24,-8.659649,7.255366e-18,6.8828316
144,-1.8809623,143,2.998031,999.0,-3.3123746,1.5,-60.224888,-2.998031,,2.7724592e+25,,-10.0,143,0.14999999,142857,4.1005432e-08,30.388971,983.9776,-27.856173,4.8074046e+25,-1.0,-1.6154982,inf,,999,124.76931238174438,5.473848e+24,-14.156155,7.306443e-18,6.8809624
144,-1.8833898,144,2.998031,999.0,-3.319343,1.5,-60.231857,-2.998031,,9.719744e+24,,-10.0,144,0.14999999,143856,4.0437893e-08,30.388971,991.2081,-28.082954,4.841008e+25,-1.0,-2.2305136,inf,,999,125.60951471328735,5.541242e+24,-12.059855,7.3575424e-18,6.88339
169,-1.8802449,145,2.998031,999.0,-3.3262637,1.5,-30.593372,-2.998031,,6344208000000.0,,-10.0,145,0.14999999,144855,3.401704e-08,30.388971,997.6355,-28.102242,4.8746047e+25,-1.0,-1.4274169,inf,,999,126.44219517707825,5.541133e+24,-9.791853,7.408632e-18,6.8802447
169,-1.8795818,146,2.998031,999.0,-3.3331366,1.5,-28.972155,-2.998031,,1949023100000.0,,-10.0,146,0.14999999,145854,3.3552652e-08,30.388971,1004.41895,-28.110144,4.9081916e+25,-1.0,-1.783444,inf,,999,146.48615837097168,5.541014e+24,-10.402454,7.459736e-18,6.879582
169,-1.8817749,147,2.998031,999.0,-3.3399625,1.5,-9.228191,-2.998031,,5075.5894,,-10.0,147,0.14999999,146853,3.3097706e-08,30.388971,1011.6209,-27.983618,4.941783e+25,-1.0,-2.2019665,inf,,999,147.44274377822876,5.540919e+24,-13.116149,7.510818e-18,6.881775
169,-1.8827195,148,2.998031,999.0,-3.3467422,1.5,-60.259254,-2.998031,,3.8090244e+25,,-10.0,148,0.14999999,147852,3.265195e-08,30.388971,1018.64246,-28.20359,4.975396e+25,-1.0,-2.02157,inf,,999,148.34247136116028,5.798179e+24,-11.938877,7.561905e-18,6.8827195
169,-1.8810558,149,2.998031,999.0,-3.3534763,1.5,-21.165892,-2.998031,,764360260.0,,-10.0,149,0.14999999,148851,3.2215144e-08,30.388971,1025.2773,-28.158272,5.0089883e+25,-1.0,-1.6348153,inf,,999,149.3460259437561,5.798069e+24,-9.35952,7.61302e-18,6.881056
169,-1.8864346,150,2.998031,999.0,-3.360165,1.5,-60.27268,-2.998031,,1.3283135e+25,,-10.0,150,0.14999999,149850,3.1787035e-08,30.388971,1032.9652,-28.374258,5.0425775e+25,-1.0,-2.6878746,inf,,999,150.28413200378418,5.886529e+24,-10.138839,7.6641e-18,6.8864346
169,-1.8867725,151,2.998031,999.0,-3.3668096,1.5,-14.9975195,-2.998031,,1940848.5,,-10.0,151,0.14999999,150849,3.136741e-08,30.388971,1039.9026,-28.287575,5.0761787e+25,-1.0,-1.9374856,inf,,999,151.3549509048462,5.8864316e+24,-12.830369,7.715199e-18,6.8867726
169,-1.8805971,152,2.998031,999.0,-3.3734105,1.5,-60.285923,-2.998031,,4.0864378e+24,,-10.0,152,0.14999999,151848,3.095604e-08,30.388971,1045.8508,-28.499975,5.10977e+25,-1.0,-0.94807106,inf,,999,152.28687262535095,5.91321e+24,-8.6885605,7.766283e-18,6.880597
169,-1.8780763,153,2.998031,999.0,-3.3799677,1.5,-60.29248,-2.998031,,2.4809727e+25,,-10.0,153,0.14999999,152847,3.0552705e-08,30.388971,1052.3457,-28.709667,5.1433673e+25,-1.0,-1.4949187,inf,,999,153.24037504196167,6.0752645e+24,-10.364406,7.817378e-18,6.8780766
169,-1.8776063,154,2.998031,999.0,-3.3864825,1.5,-6.492637,-2.998031,,425.6405,,-10.0,154,0.14999999,153846,3.015721e-08,30.388971,1059.1514,-28.567322,5.176949e+25,-1.0,-1.8057088,inf,,999,154.30633544921875,6.075168e+24,-10.018095,7.868478e-18,6.8776064
169,-1.8798913,155,2.998031,999.0,-3.392955,1.5,-24.78363,-2.998031,,24126626000.0,,-10.0,155,0.14999999,154845,2.9769339e-08,30.388971,1066.3832,-28.544802,5.2105513e+25,-1.0,-2.2317734,inf,,999,155.39662408828735,6.075058e+24,-12.461005,7.91958e-18,6.8798914
169,-1.8786722,156,2.998031,999.0,-3.399386,1.5,-50.47014,-2.998031,,3.0888158e+21,,-10.0,156,0.14999999,155844,2.9388904e-08,30.388971,1073.0729,-28.687218,5.2441313e+25,-1.0,-1.689733,inf,,999,156.5550925731659,6.0749815e+24,-11.0356655,7.97068e-18,6.878672
169,-1.8773421,157,2.998031,999.0,-3.4057758,1.5,1.6412212,-2.998031,,0.12499526,,-10.0,157,0.14999999,156843,2.9015712e-08,30.388971,1079.7427,-28.495892,5.277726e+25,-1.0,-1.6698363,inf,,999,157.6771423816681,6.0748835e+24,-8.958999,8.021773e-18,6.877342
169,-1.8734809,158,2.998031,999.0,-3.4121249,1.5,-60.324635,-2.998031,,1.910285e+25,,-10.0,158,0.14999999,157842,2.864959e-08,30.388971,1086.01,-28.699163,5.311314e+25,-1.0,-1.2672595,inf,,999,158.59060406684875,6.195702e+24,-9.072909,8.072854e-18,6.873481
169,-1.8725755,159,2.998031,999.0,-3.4184341,1.5,-60.330948,-2.998031,,4.8105415e+25,,-10.0,159,0.14999999,158841,2.829035e-08,30.388971,1092.7395,-28.899939,5.344911e+25,-1.0,-1.729519,inf,,999,159.58858633041382,6.498159e+24,-11.209877,8.123951e-18,6.8725758
169,-1.8744805,160,2.998031,999.0,-3.4247036,1.5,1.4494693,-2.998031,,0.13873199,,-10.0,160,0.14999999,159840,2.7937826e-08,30.388971,1099.9169,-28.712116,5.378495e+25,-1.0,-2.1773722,inf,,999,160.6059169769287,6.498052e+24,-12.539883,8.175059e-18,6.8744802
169,-1.8800064,161,2.998031,999.0,-3.4309342,1.5,-35.551018,-2.998031,,272353240000000.0,,-10.0,161,0.14999999,160839,2.759185e-08,30.388971,1107.681,-28.756424,5.4121045e+25,-1.0,-2.7641766,inf,,999,161.54336547851562,6.497954e+24,-11.797178,8.226144e-18,6.8800063
169,-1.8857399,162,2.998031,999.0,-3.4371262,1.5,-5.7435784,-2.998031,,36.765297,,-10.0,162,0.14999999,161838,2.7252263e-08,30.388971,1115.4899,-28.616179,5.4456956e+25,-1.0,-2.808848,inf,,999,162.48067355155945,6.497876e+24,-12.880816,8.277232e-18,6.88574
169,-1.8869888,163,2.998031,999.0,-3.44328,1.5,-60.355762,-2.998031,,4.9600837e+25,,-10.0,163,0.14999999,162837,2.6918906e-08,30.388971,1122.5791,-28.812685,5.479286e+25,-1.0,-2.0892987,inf,,999,163.43582010269165,6.802079e+24,-12.74951,8.32832e-18,6.8869886
169,-1.8843012,164,2.998031,999.0,-3.4493964,1.5,-60.361908,-2.998031,,3.545407e+25,,-10.0,164,0.14999999,163836,2.6591627e-08,30.388971,1129.0254,-29.006863,5.512873e+25,-1.0,-1.4462122,inf,,999,164.3556215763092,7.0181647e+24,-11.316931,8.379435e-18,6.884301
169,-1.8839333,165,2.998031,999.0,-3.4554753,1.5,-0.6477201,-2.998031,,1.3004375,,-10.0,165,0.14999999,164835,2.6270278e-08,30.388971,1135.849,-28.836807,5.5464545e+25,-1.0,-1.823594,inf,,999,165.27165126800537,7.0180805e+24,-10.483633,8.430511e-18,6.883933
169,-1.8807529,166,2.998031,999.0,-3.4615176,1.5,-1.3589131,-2.998031,,1.411652,,-10.0,166,0.14999999,165834,2.5954721e-08,30.388971,1142.205,-28.673075,5.5800492e+25,-1.0,-1.3559911,inf,,999,166.20025730133057,7.01799e+24,-9.684844,8.481606e-18,6.880753
169,-1.880033,167,2.998031,999.0,-3.4675236,1.5,-33.666428,-2.998031,,195915900000000.0,,-10.0,167,0.14999999,166833,2.5644818e-08,30.388971,1148.9656,-28.704748,5.613633e+25,-1.0,-1.7605206,inf,,999,167.11305236816406,7.017891e+24,-12.360156,8.532686e-18,6.880033
169,-1.8759654,168,2.998031,999.0,-3.4734938,1.5,-54.88466,-2.998031,,9.158228e+22,,-10.0,168,0.14999999,167832,2.534043e-08,30.388971,1155.1621,-28.862337,5.6472254e+25,-1.0,-1.1966645,inf,,999,168.05510783195496,7.0183457e+24,-10.934915,8.58381e-18,6.875965
169,-1.872031,169,2.998031,999.0,-3.4794285,1.5,0.29612467,-2.998031,,0.1737627,,-10.0,169,0.14999999,168831,2.504143e-08,30.388971,1161.3733,-28.691536,5.6808233e+25,-1.0,-1.2110536,inf,,999,168.9899036884308,7.018258e+24,-12.106622,8.63488e-18,6.872031
196,-1.8769617,170,2.998031,999.0,-3.4853282,1.5,-15.54556,-2.998031,,778956.9,,-10.0,170,0.14999999,169830,2.135588e-08,30.388971,1169.0835,-28.615917,5.7144033e+25,-1.0,-2.7102766,inf,,999,170.05747413635254,7.0181756e+24,-9.63313,8.685988e-18,6.8769617
196,-1.8778025,171,2.998031,999.0,-3.4911935,1.5,-42.099373,-2.998031,,8.437384e+17,,-10.0,171,0.14999999,170829,2.1106834e-08,30.388971,1176.1042,-28.69646,5.7479842e+25,-1.0,-2.0207202,inf,,999,196.8111755847931,7.018074e+24,-10.294549,8.737065e-18,6.8778024
196,-1.8753172,172,2.998031,999.0,-3.4970243,1.5,-5.366614,-2.998031,,84.58557,,-10.0,172,0.14999999,171828,2.0862117e-08,30.388971,1182.5546,-28.5625,5.7815864e+25,-1.0,-1.4503495,inf,,999,197.9221067428589,7.017995e+24,-10.7799225,8.7881745e-18,6.875317
